canDrop-bool,canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,quality-int[],subType-int,type-int,useLv-int,userType-int
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
能够点燃火焰的小石头。",0,item-icon-502,502,火石,1,0,4,7,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一块坚硬的岩石，适合采集者用来开采珍贵矿石。",0,item-icon-503,503,黄纹岩掌,1,0,4,8,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一块神秘的宝石，散发着强大的能量，可用于强化装备。",0,item-icon-504,504,星龙石,1,0,4,8,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一双闪烁着锐利光芒的眼睛，能够洞察敌人的弱点。",0,item-icon-505,505,鹰之眸,1,0,4,8,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一种稀有材料，具有强大的魔法能量，可用于制作高级装备。",0,item-icon-506,506,虚空纤维,1,0,4,8,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
稀有的虚空木材，适用于制作强力的武器和防具。",0,item-icon-507,507,虚空木材,1,0,4,8,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一种神秘的石料，蕴含着无尽的能量，可用于强化装备或制作强力魔法道具。",0,item-icon-508,508,虚空石料,1,0,4,8,1
1,1,"通过种植可以获得这种原材料.
可以用于合成装备或道具
-------
一片飘逸的叶子，散发着神秘的虚空能量。",0,item-icon-509,509,虚空之叶,1,0,4,8,1
1,1,"通过种植可以获得这种原材料.
可以用于合成装备或道具
-------
散发着神秘的虚空能量。",0,item-icon-510,510,虚空之实,1,0,4,8,1
1,1,"通过种植可以获得这种原材料.
可以用于合成装备或道具
-------
一朵神秘的花朵，散发着虚空的能量，拥有神奇的力量。",0,item-icon-511,511,虚空之花,1,0,4,8,1
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
孕育智慧的鹰蛋，蕴含着无尽的洞察力。",0,item-icon-512,512,智眸鹰蛋,1,0,4,8,1
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
一瓶神秘的液体，据说是龙的眼泪，能够赋予持有者强大的魔力。",0,item-icon-513,513,龙之泪,1,0,4,8,1
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
一种黏稠的粘液，具有强力的粘附性，可用于制作粘陷陷阱或粘合材料。",0,item-icon-514,514,黄纹吐物,1,0,4,8,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
蕴含着神秘能量的宝石，赋予持有者强大的魔法力量。",0,item-icon-515,515,精灵核心,1,0,4,9,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一颗神秘的能量核心，蕴含着古老雕像的力量。",0,item-icon-516,516,雕像核心,1,0,4,9,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一种强化防御的装置，能够反弹敌人的攻击。",0,item-icon-517,517,刺盾核心,1,0,4,9,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一种坚韧而灵活的材料，适用于制作轻型装备。",0,item-icon-518,518,青铜纤维,1,0,4,9,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
一种稀有的木材，坚硬耐用，适合制作弓箭和战斗武器。",0,item-icon-519,519,青铜木,1,0,4,9,1
1,1,"产自远古灵域.
可以用于合成装备或道具
-------
坚硬耐用的矿石，用于制作强力武器和防具。",0,item-icon-520,520,青铜石料,1,0,4,9,1
1,1,"通过种植可以获得这种原材料.
可以用于合成装备或道具
-------
一种神奇的果实，能够提炼出珍贵的矿石和金属。",0,item-icon-521,521,冶炼果实,1,0,4,9,1
1,1,"通过种植可以获得这种原材料.
可以用于合成装备或道具
-------
一种能够提供独特效果的神奇植物，食用后能够带来奇妙的视觉体验。",0,item-icon-522,522,迷幻菜,1,0,4,9,1
1,1,"通过种植可以获得这种原材料.
可以用于合成装备或道具
-------
一朵绽放着力量的花朵，散发着无尽的能量和勇气。",0,item-icon-523,523,力量之花,1,0,4,9,1
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
增强盾牌防御力的神奇粉末。",0,item-icon-524,524,刺盾粉末,1,0,4,9,1
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
用于建造华丽的雕像和壮观的建筑物。",0,item-icon-525,525,雕像砖块,1,0,4,9,1
1,1,"通过养殖可以获得这种原材料.
可以用于合成装备或道具
-------
散发着绚丽光芒，能够照亮黑暗之地。",0,item-icon-526,526,荧光粉,1,0,4,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
炽热的岩浆涂满剑身，能够在战斗中释放熔岩之力。",0,item-icon-527,527,Lv7 岩浆剑,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
炽热的岩浆能量注入的巨型锤，能够造成毁灭性的打击。",0,item-icon-528,528,Lv7 岩浆锤子,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把强力的远程武器，射出炽热的岩浆箭矢，瞬间燃烧敌人。",0,item-icon-529,529,Lv7 岩浆弓,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
炙热岩浆流动的战士帽，提供强大的防护和火焰抗性。",0,item-icon-530,530,Lv7 岩浆战士帽子,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的护甲，能够抵御岩浆的炙热攻击。",0,item-icon-531,531,Lv7 岩浆战士护甲,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的护腿，能够抵御岩浆的炙热，保护战士免受伤害。",0,item-icon-532,532,Lv7 岩浆战士护腿,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
这双手套由岩浆矿石打造，提供强大的防护和火焰力量。",0,item-icon-533,533,Lv7 岩浆战士手套,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的护靴，能够保护战士免受岩浆的灼烧。",0,item-icon-534,534,Lv7 岩浆战士护靴,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
炽热的岩浆镰刀，能够迅速收割并提取熔岩资源。",0,item-icon-535,535,Lv7 岩浆镰刀,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
燃烧着岩浆之力的强力砍伐工具。",0,item-icon-536,536,Lv7 岩浆斧头,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
挖掘矿石和宝石的必备工具，能轻松开采珍贵资源。",0,item-icon-537,537,Lv7 岩浆镐子,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
提供额外保护，让你在采集岩浆时更安全。",0,item-icon-538,538,Lv7 岩浆采集帽子,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
提供强大的防护，让你在采集岩浆时安全无忧。",0,item-icon-539,539,Lv7 岩浆采集护甲,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这是一双坚固的护腿，适用于采集岩浆的冒险者。",0,item-icon-540,540,Lv7 岩浆采集护腿,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
提供炽热保护，轻松采集岩浆资源。",0,item-icon-541,541,Lv7 岩浆采集手套,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双护靴能够保护你的脚部免受岩浆的灼烧。",0,item-icon-542,542,Lv7 岩浆采集护靴,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
能够储存炽热岩浆的特殊水壶。",0,item-icon-543,543,Lv 7 岩浆水壶,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
挖掘熔岩矿脉的必备工具，能迅速获取珍贵的熔岩矿石。",0,item-icon-544,544,Lv 7 岩浆锄头,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
用于熔岩地区的清理工作。",0,item-icon-545,545,Lv 7 岩浆刷子,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这顶帽子是岩浆农场主的标志，它散发着火焰般的热情。",0,item-icon-546,546,Lv 7 岩浆农场主帽子,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
坚固的护甲，保护农场主免受岩浆喷溅的伤害。",0,item-icon-547,547,Lv 7 岩浆农场主护甲,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
坚固的护腿，适合岩浆农场主在炙热环境中工作。",0,item-icon-548,548,Lv 7 岩浆农场主护腿,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这双手套能保护你的手指免受炙热的岩浆伤害。",0,item-icon-549,549,Lv 7 岩浆农场主手套,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这双护靴能保护农场主免受岩浆的伤害。",0,item-icon-550,550,Lv 7 岩浆农场主护靴,"1,2,3,4,5",0,1,7,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把轻盈而锋利的剑，能够撕裂敌人的防御。",0,item-icon-551,551,Lv8 虚无剑,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把强力的战斗武器，能够撕裂敌人的防御，引发毁灭性的打击。",0,item-icon-552,552,Lv8 虚无锤子,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把强力的虚无弓，射程遥远，能够精准命中敌人。",0,item-icon-553,553,Lv8 虚无弓,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一顶华丽的头盔，增加虚无战士的防御和力量。",0,item-icon-554,554,Lv8 虚无战士帽子,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的护甲，能有效抵御敌人的攻击。",0,item-icon-555,555,Lv8 虚无战士护甲,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的护腿，提供卓越的防御和灵活性。",0,item-icon-556,556,Lv8 虚无战士护腿,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
这对手套能够增强虚无战士的力量和敏捷。",0,item-icon-557,557,Lv8 虚无战士手套,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
这双护靴能够为虚无战士提供强大的防御和敏捷。",0,item-icon-558,558,Lv8 虚无战士护靴,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把锋利的镰刀，能够迅速收割敌人的生命力。",0,item-icon-559,559,Lv8 虚无镰刀,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把强力斧头，能够撕裂虚空，斩断一切阻碍。",0,item-icon-560,560,Lv8 虚无斧头,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把强大的采集工具，能够轻松挖掘稀有矿石和宝藏。",0,item-icon-561,561,Lv8 虚无镐子,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一顶能够提升采集技能的帽子，让你轻松收获更多资源。",0,item-icon-562,562,Lv8 虚无采集帽子,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一件轻盈而坚固的护甲，能够保护采集者免受虚无力量的侵袭。",0,item-icon-563,563,Lv8 虚无采集护甲,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这款护腿是专为采集者设计的，能够提供额外的保护和舒适感。",0,item-icon-564,564,Lv8 虚无采集护腿,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双手套能够从虚无中采集稀有资源。",0,item-icon-565,565,Lv8 虚无采集手套,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双护靴能够提供虚无力量，让采集者在收获时更加敏捷。",0,item-icon-566,566,Lv8 虚无采集护靴,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一种神奇的水壶，能够无限提供清凉的水源。",0,item-icon-567,567,Lv 8 虚无水壶,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把轻盈的工具，能够迅速而有效地耕种土地。",0,item-icon-568,568,Lv 8 虚无锄头,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把轻盈的刷子，能够迅速清除虚无的障碍物。",0,item-icon-569,569,Lv 8 虚无刷子,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一顶华丽的帽子，适合虚无农场主，增加农田产量。",0,item-icon-570,570,Lv 8 虚无农场主帽子,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
坚固的护甲，让你在农场中无惧任何危险。",0,item-icon-571,571,Lv 8 虚无农场主护甲,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这对护腿是专为虚无农场主设计的，提供优秀的防护和舒适度。",0,item-icon-572,572,Lv 8 虚无农场主护腿,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这双手套能让你在虚无农场中更高效地种植作物。",0,item-icon-573,573,Lv 8 虚无农场主手套,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这双护靴能让你在农场上轻松行走，保护你的脚部免受伤害。",0,item-icon-574,574,Lv 8 虚无农场主护靴,"1,2,3,4,5",0,1,8,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把锋利的青铜剑，适合战士在战斗中迅猛而准确地斩击敌人。",0,item-icon-575,575,Lv9 青铜剑,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固耐用的工具，适合战士用来粉碎敌人的护甲。",0,item-icon-576,576,Lv9 青铜锤子,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
一把精巧的弓，适合熟练的弓箭手使用，射程较远，威力不俗。",0,item-icon-577,577,Lv9 青铜弓,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的青铜战士帽子，提供出色的防护和战斗能力。",0,item-icon-578,578,Lv9 青铜战士帽子,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的青铜战士护甲，提供出色的防御力和灵活性。",0,item-icon-579,579,Lv9 青铜战士护甲,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的青铜护腿，提供可靠的防御和灵活的移动性。",0,item-icon-580,580,Lv9 青铜战士护腿,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的青铜手套，提供出色的防护和灵活性，适合战士在战斗中使用。",0,item-icon-581,581,Lv9 青铜战士手套,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高你在战斗中的生存率
-------
坚固的青铜战士护靴，提供优秀的防御和灵活性。",0,item-icon-582,582,Lv9 青铜战士护靴,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
锋利的青铜镰刀，适合采集者收割丰富资源。",0,item-icon-583,583,Lv9 青铜镰刀,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把坚固的青铜斧头，适合采集者砍伐木材和采集矿石。",0,item-icon-584,584,Lv9 青铜斧头,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
一把坚固的青铜镐子，适用于采集者挖掘珍贵矿石和宝藏。",0,item-icon-585,585,Lv9 青铜镐子,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这顶帽子是专为采集者设计的，能提供额外的保护和便利。",0,item-icon-586,586,Lv9 青铜采集帽子,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
坚固的青铜护甲，提供采集者在危险环境中的保护。",0,item-icon-587,587,Lv9 青铜采集护甲,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
坚固的青铜护腿，提供保护和舒适，适合采集者在艰险环境中工作。",0,item-icon-588,588,Lv9 青铜采集护腿,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
增加采集速度和效率。",0,item-icon-589,589,Lv9 青铜采集手套,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，提高采集更高等级资源的掉落概率
-------
这双护靴能够提供采集者在采集过程中的额外保护。",0,item-icon-590,590,Lv9 青铜采集护靴,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把古朴的青铜水壶，能够储存清凉的饮水。",0,item-icon-591,591,Lv 9 青铜水壶,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把坚固的青铜锄头，适用于农夫们耕种土地的必备工具。",0,item-icon-592,592,Lv 9 青铜锄头,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一把用于绘画和装饰的青铜刷子，能够轻松涂抹色彩和图案。",0,item-icon-593,593,Lv 9 青铜刷子,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
一顶青铜农场主帽子，适合Lv 9的农夫，增加种植效率。",0,item-icon-594,594,Lv 9 青铜农场主帽子,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
坚固的青铜护甲，保护农场主免受伤害。",0,item-icon-595,595,Lv 9 青铜农场主护甲,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
坚固的护腿，适合农场主在田地里忙碌劳作，提供良好的保护和舒适度。",0,item-icon-596,596,Lv 9 青铜农场主护腿,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
这双手套是专为农场主设计的，提供舒适的握持和耐久性。",0,item-icon-597,597,Lv 9 青铜农场主手套,"1,2,3,4,5",0,1,9,1
0,1,"通过合成可以获得这个物品.
装备上可提升属性，使你的农作物更不容易枯萎
-------
坚固耐用的护靴，为农场主提供额外的保护和舒适感。",0,item-icon-598,598,Lv 9 青铜农场主护靴,"1,2,3,4,5",0,1,9,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
恢复精力，让你重新充满活力。",0,item-icon-599,599,Lv 7 精力恢复药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
恢复精力，让你重新充满活力。",0,item-icon-600,600,Lv 8 精力恢复药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
恢复精力，让你重新充满活力。",0,item-icon-601,601,Lv 9 精力恢复药水,1,0,3,9,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
战斗的精华，适用于合成多种装备",0,item-icon-602,602,7级战斗精华,1,0,4,7,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
战斗的精华，适用于合成多种装备",0,item-icon-603,603,8级战斗精华,1,0,4,8,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
战斗的精华，适用于合成多种装备",0,item-icon-604,604,9级战斗精华,1,0,4,9,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
采集的精华，适用于合成多种装备",0,item-icon-605,605,7级采集精华,1,0,4,7,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
采集的精华，适用于合成多种装备",0,item-icon-606,606,8级采集精华,1,0,4,8,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
采集的精华，适用于合成多种装备",0,item-icon-607,607,9级采集精华,1,0,4,9,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
种植的精华，适用于合成多种装备",0,item-icon-608,608,7级种植精华,1,0,4,7,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
种植的精华，适用于合成多种装备",0,item-icon-609,609,8级种植精华,1,0,4,8,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
种植的精华，适用于合成多种装备",0,item-icon-610,610,9级种植精华,1,0,4,9,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
养殖的精华，适用于合成多种装备",0,item-icon-611,611,7级养殖精华,1,0,4,7,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
养殖的精华，适用于合成多种装备",0,item-icon-612,612,8级养殖精华,1,0,4,8,1
1,1,"通过合成可以获得这个物品.
可以用于合成装备或道具
-------
养殖的精华，适用于合成多种装备",0,item-icon-613,613,9级养殖精华,1,0,4,9,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出小麦的种子",97,item-icon-614,614,火红菊种子,1,0,3,7,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出火焰之心的种子",97,item-icon-615,615,火焰之心种子,1,0,3,7,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出炙热南瓜的种子",97,item-icon-616,616,炙热南瓜种子,1,0,3,7,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出虚空之叶的种子",97,item-icon-617,617,虚空之叶种子,1,0,3,8,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出虚空之实的种子",97,item-icon-618,618,虚空之实种子,1,0,3,8,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出虚空之花的种子",97,item-icon-619,619,虚空之花种子,1,0,3,8,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出冶炼果实的种子",97,item-icon-620,620,冶炼果实种子,1,0,3,9,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出迷幻菜的种子",97,item-icon-621,621,迷幻菜种子,1,0,3,9,1
1,1,"产自远古灵域.
使用它可以触发特殊效果
-------
种出力量之花的种子",97,item-icon-622,622,力量之花种子,1,0,3,9,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
当前血量 增加 320",0,item-icon-623,623,Lv 7 炽热治疗药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
战斗攻击力 增加 50",0,item-icon-641,641,Lv 7 炽热攻击药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
移动速度 增加 200",0,item-icon-642,642,Lv 7 炽热移速药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
对怪物暴击伤害 增加 120",0,item-icon-643,643,Lv 7 炽热暴击药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
最大血量 增加 200",0,item-icon-644,644,Lv 7 炽热生命药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
战斗防御值 增加 20",0,item-icon-645,645,Lv 7 炽热防御药水,1,0,3,7,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
当前血量 增加 400",0,item-icon-646,646,Lv 8 虚无治疗药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
战斗攻击力 增加 60",0,item-icon-647,647,Lv 8 虚无攻击药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
移动速度 增加 240",0,item-icon-648,648,Lv 8 虚无移速药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
对怪物暴击伤害 增加 150",0,item-icon-649,649,Lv 8 虚无暴击药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
最大血量 增加 240",0,item-icon-650,650,Lv 8 虚无生命药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
战斗防御值 增加 25",0,item-icon-651,651,Lv 8 虚无防御药水,1,0,3,8,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
当前血量 增加 480",0,item-icon-652,652,Lv 9 青铜治疗药水,1,0,3,9,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
战斗攻击力 增加 70",0,item-icon-653,653,Lv 9 青铜攻击药水,1,0,3,9,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
移动速度 增加 280",0,item-icon-654,654,Lv 9 青铜移速药水,1,0,3,9,1
1,1,"通过合成可以获得这个物品.
使用它可以触发特殊效果
-------
对怪物暴击伤害 增加 180",0,item-icon-655,655,Lv 9 青铜暴击药水,1,0,3,9,1
