boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Trifolium seeds are agricultural consumables used to plant trifolium and are suitable for use on low-grade land. They can grow rapidly and produce rich nutritional value in suitable environments.",97,item-icon-147,147, Семена клевера,0,1,484,1,0,1,"1,0",1,3,1,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
This type of carrot seeds can be used to grow fresh and delicious carrots. It is suitable for use in home gardens or small farms and can be planted in spring and autumn. The carrots grown from these seeds are tasty and nutritious.",97,item-icon-148,148, Семена моркови,0,1,483,1,0,1,"1,0",1,3,1,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Pitcher plant seeds are an agricultural consumable that can be used to grow pitcher plants. This plant is a carnivorous plant that can absorb nutrients from insects. After planting, sufficient sunlight and water are needed for smooth growth.",97,item-icon-149,149, Семена пигмейской росянки,0,1,487,1,0,1,2,1,3,2,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
This type of cotton seed can be planted in fields and harvested for cotton to be used in textile production.",97,item-icon-150,150, Семена хлопка,0,1,486,1,0,1,2,1,3,2,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
This seed holds the potential for a prickly and resilient plant to grow. It promises a touch of desert beauty in your garden. Plant it and watch nature's wonders unfold.",97,item-icon-151,151, Семена кактуса,0,1,485,1,0,1,2,1,3,2,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
This seed is suitable for planting in warm environments, it grows quickly and has excellent quality. Its taste is extremely spicy, which can add a unique flavor to food, making it the best choice for chili lovers.",97,item-icon-152,152, Семена взрывного острого перца,0,1,489,1,0,1,3,1,3,3,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
A tough and durable seed that boasts a strong outer shell, perfect for protection and longevity. Its robust nature ensures it can withstand harsh conditions and thrive in any environment. This seed is a symbol of resilience and strength.",97,item-icon-153,153, Семена плодов с твердой скорлупой,0,1,490,1,0,1,3,1,3,3,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
This seed holds the promise of a vibrant blue mushroom, ready to bring a splash of color to your garden. Plant it and watch as it grows into a mesmerizing fungi that will captivate your senses.""",97,item-icon-154,154, Семена голубого гриба,0,1,488,1,0,1,3,1,3,3,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This powerful fertilizer enhances plant growth and boosts yields, allowing crops to flourish in record time. It provides essential nutrients and promotes strong root development, resulting in healthier and more abundant harvests. Experience accelerated growth like never before with this advanced formula.",98,item-icon-131,131, Усовершенствованное ускоренное удобрение,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This powerful fertilizer significantly boosts crop yields, resulting in bountiful harvests. It enhances plant growth and maximizes nutrient absorption, ensuring healthier and more robust crops. With this advanced fertilizer, farmers can expect impressive improvements in their agricultural productivity.",98,item-icon-132,132, Усовершенствованное удобрение для повышения урожайности,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This fertilizer is specially formulated to provide deep hydration and nourishment to plants, resulting in healthier and more vibrant growth. Its advanced formula ensures optimal moisture retention in the soil, promoting strong roots and lush foliage. Give your plants the ultimate hydration boost with this advanced moisturizing fertilizer.",98,item-icon-133,133, Усовершенствованное увлажняющее удобрение,0,1,,1,0,1,999,0,3,0,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This potion can be used in battle, and it can heal your wounds.",0,item-icon-140,140, Зелье лечения,0,1,58,1,0,2,2,0,3,2,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This potion enhances your combat abilities, boosting your attack power for a limited time. It's a must-have for any adventurer looking to deal devastating blows to their enemies. Use it wisely and watch your foes tremble before you.",0,item-icon-141,141, Зелье атаки,0,1,58,1,0,2,2,0,3,2,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This potion enhances your speed, allowing you to move swiftly and dodge attacks with ease. It's a must-have for any adventurer looking to gain an edge in battles.",0,item-icon-142,142, Зелье скорости,0,1,58,1,0,2,2,0,3,2,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This potion enhances your combat abilities, increasing your chances of delivering devastating blows to your enemies. It boosts your critical strike rate, allowing you to deal massive damage in battles. With this potion, victory is within your grasp.",0,item-icon-143,143, Зелье критического удара,0,1,58,1,0,2,2,0,3,2,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
This potion can restore your health points. It works better when used during battles.",0,item-icon-144,144, Зелье жизни,0,1,58,1,0,2,2,0,3,2,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
A powerful elixir that enhances your defensive capabilities, providing a temporary shield against enemy attacks. This potion boosts your armor and resilience, allowing you to withstand even the toughest battles. Use it wisely to turn the tide in your favor and emerge victorious.",0,item-icon-145,145, Защитное зелье,0,1,58,1,0,2,2,0,3,2,1
"792,1","1,3,4",1,"Someone once saw this material by the seaside.
It can be used to craft equipment or items.
-------
Clay is a highly malleable soil commonly used to make pottery, bricks, and other building materials. It typically comes in shades of grey-brown or red-brown and has a fine texture with a high concentration of organic matter and minerals. When collecting clay, it is important to keep the soil moist for better shaping and processing.",0,item-icon-61,61, Глина,0,1,,1,0,3,999,0,4,1,1
